annotation_item_id,protocol_id,model,prompt_id,source_id,source_set,topic,failure_mode,response_file,source_row_index,content_sha256,phase1_template_order,phase2_template_order
PMH-0409,persona_mh_human_v2,claude_opus_4_8,adv_024,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,23,0d083125e0125f61bb1ad2ca7e3ce338ff184352f2f3cce9c359bc1e66c2df86,409,656
PMH-0410,persona_mh_human_v2,claude_opus_4_8,questionID_938,eval_claude_opus_4_8,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,18,26f4943116dae1a6e7fca97ec769a42513db2cd86c99c343a57400612982e6d1,410,328
PMH-0411,persona_mh_human_v2,glm,adv_113,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,112,a1ba00deca07a51304a8483e39740c8055a5c90e269e3e9a1858961d12ce5fab,411,532
PMH-0412,persona_mh_human_v2,gemini,questionID_308,eval_gemini,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,13,e620ac9aed57dbd188beae810fb1ecb6b6dd2c91193c69eb290e3474c06203fd,412,423
PMH-0413,persona_mh_human_v2,glm,questionID_466,eval_glm,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,39,a1e923c5b1652ee9d89bdc6ef7981af350f6693a1c6b3967dab2b6b5738e1e82,413,630
PMH-0414,persona_mh_human_v2,gemini,adv_009,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,8,aa67fbd79264929b569a85fc9c15ef8f795127fef04f800d26bff13b8e807d98,414,249
PMH-0415,persona_mh_human_v2,claude_opus_4_8,adv_119,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,118,8fa795da1816da4d7410b09e054964a22761e9aee2816c4874d157391878b9b3,415,343
PMH-0416,persona_mh_human_v2,gemini,questionID_898,eval_gemini,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,88,b92e4924d4ac3983e84aca12fd6b3329fcc0a49a6e0e0c6b6f68dee41eedfa95,416,398
PMH-0417,persona_mh_human_v2,gemini,questionID_262,eval_gemini,CounselBench-Eval,parenting,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,10,cb377dd471940662bf96f4ac172e689bcbd0dd0e5f1998b3299b9000cf8e1c0f,417,629
PMH-0418,persona_mh_human_v2,gemini,questionID_754,eval_gemini,CounselBench-Eval,relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,73,7a8121c32957b1bfb5e7d85cac981251e5f193cf55aa9f1345421b6f6ef647bf,418,465
PMH-0419,persona_mh_human_v2,glm,adv_013,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,12,bf8342223d820080cca31cc6211f6e957334bab40da181beb2d556200ea6cbe0,419,393
PMH-0420,persona_mh_human_v2,glm,adv_028,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,27,9e16bf6aebae4c37c3385fcd8816511e2cc3828c29b0e875c979091b31c11737,420,37
PMH-0421,persona_mh_human_v2,claude_opus_4_8,adv_007,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,6,fee8e92fbe5398616ff540ba80aefc31d5f453de90ea95b0c8ba0ac2afa1b089,421,427
PMH-0422,persona_mh_human_v2,gemini,questionID_430,eval_gemini,CounselBench-Eval,trauma,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,30,292b828ad2767f4972a32362585c70de0e4bd97f13b472ca6b97d948fcfcddf8,422,90
PMH-0423,persona_mh_human_v2,gemini,adv_091,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,90,550f869b98cbb468d0b5632624cda4b0c90155536086d4c80fb10aef04e2dee3,423,542
PMH-0424,persona_mh_human_v2,gemini,adv_004,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,3,72b51769d1df6c76ccab78e5aa569a38ba2d4b7156c26019f97a49a5323dc9e4,424,356
PMH-0425,persona_mh_human_v2,glm,questionID_387,eval_glm,CounselBench-Eval,relationship-dissolution,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,20,ec74b96c76d74714f397f2ee4a34c14f02cdeebb07ee29e17fdbd69aab2a080d,425,269
PMH-0426,persona_mh_human_v2,glm,adv_086,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,85,a128d2270a7dec782f6f9cdefb1460679cd4920f9c220a14f6c5cff23c45e7de,426,238
PMH-0427,persona_mh_human_v2,gemini,questionID_168,eval_gemini,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,4,4a62b186a87ce5f0a010c81502c6588d599669806089d2147dd2c38d1a7f45be,427,531
PMH-0428,persona_mh_human_v2,glm,adv_056,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,55,5c0ec44df6e15df948a788ffa114d1c24d75d7f35a6e7d5f147b65163dd3a8f7,428,468
PMH-0429,persona_mh_human_v2,gemini,questionID_346,eval_gemini,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,16,18a345d62e5dbcae2bbb3315c9637c6aa83fc30313ddc3c6ad227497f3f33d87,429,611
PMH-0430,persona_mh_human_v2,glm,adv_048,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,47,53ae7ad5207c4624937c76c05309ec5620306d7539eb060c166fc264d3fd2484,430,281
PMH-0431,persona_mh_human_v2,gemini,questionID_892,eval_gemini,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,84,c5438b523e64ae85f4bc311482babdf76c0036932b190caa301c86d84c62d470,431,122
PMH-0432,persona_mh_human_v2,claude_opus_4_8,adv_022,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,21,f51324d7a701fdb21a6ff970882d28ba2151b5cef017c1d48f067b46dbd003e3,432,436
PMH-0433,persona_mh_human_v2,claude_opus_4_8,adv_059,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,58,49e5cd491b2631317b04ecd6f8d764aabd7f152c6f98c279dd7dbad2ef4e9334,433,615
PMH-0434,persona_mh_human_v2,gemini,questionID_390,eval_gemini,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,22,203f1e8c9c0c19917aa7e73503f887ef2dd05529f4fc383bf852da94828ed950,434,33
PMH-0435,persona_mh_human_v2,gemini,adv_048,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,47,8ee02088abd5dd37290455dc665a2d76fe18269f4c34aa83777544b4a2bc9352,435,2
PMH-0436,persona_mh_human_v2,glm,adv_093,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,92,92725426dfebf4582d35742c0b2e37bffcb848e7e15f5f598f639ebaa84bc471,436,466
PMH-0437,persona_mh_human_v2,glm,adv_077,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,76,7d81b8e255924f11d16b20935f109e94d4919b66ace9e7ef616d23709f949ebe,437,491
PMH-0438,persona_mh_human_v2,claude_opus_4_8,adv_020,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,19,49273bedeed4c4afcde17f16631b165efd0204016ff38cd94b9f5e2f51dd7872,438,639
PMH-0439,persona_mh_human_v2,glm,questionID_401,eval_glm,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,26,4b6bd678886f5ddcb05e423af317be19489066e2f04f052194358bd757dbec93,439,119
PMH-0440,persona_mh_human_v2,gemini,adv_096,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,95,b2e63abd9445dcfd10ae6cf346389385fa7e4932b0dc593be1b79b5e4ba02d5a,440,594
PMH-0441,persona_mh_human_v2,gemini,adv_120,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,119,7d8135a4d925ee9978828de8fdeba6ca177aa8c7f9c37b8bec1efeaa8bfc1331,441,225
PMH-0442,persona_mh_human_v2,claude_opus_4_8,adv_016,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,15,d87d4fe1d025854492e91e0b2ce474db74b33af2aa98a78c3cde5f66ea2546f5,442,552
PMH-0443,persona_mh_human_v2,gemini,adv_032,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,31,c4484502eba1813cdae725259e88a876800ac1f6863ff0ef3ef242b4494ada12,443,346
PMH-0444,persona_mh_human_v2,claude_opus_4_8,adv_014,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,13,6fef28ef6317877bd97d75a07c157eb95d1f5b1b1325d04e31d9dc6d1ce54eb5,444,239
PMH-0445,persona_mh_human_v2,gemini,adv_113,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,112,ae95dd7f2561bda0f5fbd700587372d0e401f159f878683591f3747638b9c159,445,523
PMH-0446,persona_mh_human_v2,glm,questionID_938,eval_glm,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,98,11ec37595d5dd7913c2053a46b85726cab951e911ea0f5055991742ffb5e0437,446,41
PMH-0447,persona_mh_human_v2,claude_opus_4_8,adv_065,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,64,d9d0252fdd60048273907451223d34238e4aa233cf3427ca5c14a630fb251174,447,77
PMH-0448,persona_mh_human_v2,claude_opus_4_8,adv_110,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,109,78eae3ae5a2935a59eec0af8b9618ce8812393b37f9a1978ee20a59056c68440,448,569
PMH-0449,persona_mh_human_v2,gemini,adv_093,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,92,48f9c3115396173d34e078cd9649bad9f2f02d9c9abbd8f67cb1d77339a0f45f,449,175
PMH-0450,persona_mh_human_v2,claude_opus_4_8,adv_066,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,65,9aaf76940ce43a59b0d769ab491d252ee86da79cab2553ff417c603be46b6846,450,83
PMH-0451,persona_mh_human_v2,gemini,questionID_623,eval_gemini,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,51,1c2b011c1716965f794f112e79de546393cac871f606a443e4e4f9975ed07244,451,260
PMH-0452,persona_mh_human_v2,glm,questionID_146,eval_glm,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,2,59fbfabae6769a878a5284e7fa14a27103444e8624c1bdae51a47c0c8aad1423,452,476
PMH-0453,persona_mh_human_v2,claude_opus_4_8,adv_079,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,78,f3f4c665818a1cc281ea41a2f7913b2f95ae45014f213ebbc731da4ca81917c6,453,48
PMH-0454,persona_mh_human_v2,gemini,adv_047,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,46,04571db9ee1729f8a29e5ce758c194bc6f16515b75411cdfc46a8ac2635d750f,454,530
PMH-0455,persona_mh_human_v2,claude_opus_4_8,questionID_707,eval_claude_opus_4_8,CounselBench-Eval,marriage,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,54,9dcbe67e436e1697279f53bf072fb60a980a017dfca0d6024d8c096cc08c1364,455,377
PMH-0456,persona_mh_human_v2,glm,adv_050,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,49,df3dc58bc33df9b62d2ec5db647bec9d0d28d7e2ba1703240a128bf2d0255351,456,520
PMH-0457,persona_mh_human_v2,gemini,adv_041,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,40,27b6a170a6a534c228f377d9b056e59b5d5a1433d9cd9b7a56b19854d6c03af7,457,223
PMH-0458,persona_mh_human_v2,glm,adv_029,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,28,bd38e19f1f23e0653d5c9028595088e025686478f4eaea6dad23de44261eae55,458,234
PMH-0459,persona_mh_human_v2,claude_opus_4_8,adv_061,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,60,ea2b2ba9122ad91fd42a0e26116521d419df6c8325fb12432b85904bac6ddeab,459,187
PMH-0460,persona_mh_human_v2,claude_opus_4_8,adv_070,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,69,4e4e28f552178ff682598d94c5a4a058c4ef3bffd4484100aeeab72d0172dd0e,460,368
PMH-0461,persona_mh_human_v2,gemini,adv_005,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,4,0c54c706b6ba15639b9a40e6f081822a2c3d9a8abc00a585d973735133e2955b,461,66
PMH-0462,persona_mh_human_v2,claude_opus_4_8,questionID_694,eval_claude_opus_4_8,CounselBench-Eval,marriage,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,51,ed2a3d3ad488cc889d2aac0a3262bf6d6dea037cbfca3b7ddb3e1d7a2afd571d,462,87
PMH-0463,persona_mh_human_v2,claude_opus_4_8,questionID_390,eval_claude_opus_4_8,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,95,7a689709899b8d20a6d630552b90c4ba8baa697a1b05d0cf88210d1b2fc274d3,463,654
PMH-0464,persona_mh_human_v2,glm,questionID_896,eval_glm,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,86,e81aacfb088de895e9b0a8d77fdb110714d3cd8cec3cd5e072c8bd66c50b41e1,464,70
PMH-0465,persona_mh_human_v2,glm,questionID_391,eval_glm,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,23,2a5378f0fa7ff0205eb737569ae61f5a3d2f7d81098c45102c29a2e0114adc0f,465,220
PMH-0466,persona_mh_human_v2,claude_opus_4_8,adv_046,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,45,17e98e63523136a6c6119a73984ada03643f05f854b324200f31d7c2d6f39d85,466,563
PMH-0467,persona_mh_human_v2,claude_opus_4_8,questionID_654,eval_claude_opus_4_8,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,37,67d0176dbf6d3c1876b6c77114247d99598e4e3077d4c9605016998686115db9,467,546
PMH-0468,persona_mh_human_v2,claude_opus_4_8,questionID_160,eval_claude_opus_4_8,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,7,87b4ece23d201203a9eb9cda980127e28d46a305f0b1fddd37bda78fc1b6bf83,468,318
PMH-0469,persona_mh_human_v2,claude_opus_4_8,adv_052,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,51,71db727632079593c396c3f80cd9aed7f9ea088c6266f6fe45023f76f983d434,469,488
PMH-0470,persona_mh_human_v2,claude_opus_4_8,adv_034,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,33,64bd997bc6fbd6567a3012ec86baab0ba4f289468336bad40e533e70fe84e1b2,470,22
PMH-0471,persona_mh_human_v2,claude_opus_4_8,questionID_872,eval_claude_opus_4_8,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,12,d21be390027546452b579ff0664424a7830ff838f9c0a411bce20c4ad815bf9c,471,171
PMH-0472,persona_mh_human_v2,glm,adv_063,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,62,a70b87f68c1be7754cd7496e8a6ebaf1a315f73d57e6cadee976f9a6ed72585f,472,219
PMH-0473,persona_mh_human_v2,gemini,questionID_452,eval_gemini,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,37,8d24e1622492eb4cbd801529b051a9d74948d5cb8daaa68afe2fbf32f8dc5f93,473,49
PMH-0474,persona_mh_human_v2,glm,questionID_624,eval_glm,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,52,e8f61ac67d37725b4c10dbae37b0b78c9aa3a0f95ba00543102829a66ea66b6c,474,623
PMH-0475,persona_mh_human_v2,gemini,adv_010,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,9,cd0bb7a958186b6cddc3c828c2561e305934f49336c005ab3f3a8bd1dfe820e7,475,348
PMH-0476,persona_mh_human_v2,claude_opus_4_8,questionID_619,eval_claude_opus_4_8,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,87,c43a2974d6591da73ecaad09462709a65bc4f1bddabe8986844f48135b620e59,476,480
PMH-0477,persona_mh_human_v2,claude_opus_4_8,adv_109,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,108,d6c7f3206a31bb99606055151959d44718da90fbc1387feecf90aeed8e32c40c,477,7
PMH-0478,persona_mh_human_v2,glm,adv_064,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,63,b7cb8a041bbba0510740451c1fa4d551eefbe2ad1774f58d53da7dacb53eb3d9,478,199
PMH-0479,persona_mh_human_v2,glm,adv_011,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,10,9db0cacd09801b95d0fbd8836565a1e1c1493e29bbd8721aaf8ba466d59f90d1,479,192
PMH-0480,persona_mh_human_v2,gemini,questionID_707,eval_gemini,CounselBench-Eval,marriage,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,62,29204caaab0d637e86925ad4f9bd970c6a74f02041a242e08b1e1003e4418e31,480,312
PMH-0481,persona_mh_human_v2,gemini,questionID_711,eval_gemini,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,64,818575b33acb07b754f79d6ce3b026410f1a4fa2511c02dd3e0d1ba4b8dde6e7,481,212
PMH-0482,persona_mh_human_v2,gemini,adv_056,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,55,52cd6acaa817c6d41ec052bfd7b0e0256385f6793c36aaa50324b2830ad4df19,482,224
PMH-0483,persona_mh_human_v2,glm,adv_092,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,91,bc1a41d1dc105eafd86b589206878966540bf7c754777a6bddd4e4f9e4b175e4,483,76
PMH-0484,persona_mh_human_v2,claude_opus_4_8,adv_018,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,17,573fd7af22248c3cfe44d0a0bae664c476ad260bac6b3b9d60c3a431e1138514,484,183
PMH-0485,persona_mh_human_v2,gemini,adv_050,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,49,229f59596c2b44eecc41a3090aa6b0fb353c430088e0c5ad15ace9f56ed2126c,485,334
PMH-0486,persona_mh_human_v2,glm,adv_090,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,89,0d5eb622d2558a5c722919286e59bbd3e2d32a13f7e12a7675e7a9a495b780da,486,589
PMH-0487,persona_mh_human_v2,gemini,questionID_315,eval_gemini,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,15,c9dbee4f9dc3c998fa99c2ca617ce62069e18d93eba0ce62912f39f83d852796,487,99
PMH-0488,persona_mh_human_v2,gemini,adv_012,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,11,c6c9b85cff22ca87c17234fe5592b2b0a83f61663d17f369a1793584edd3ed38,488,394
PMH-0489,persona_mh_human_v2,claude_opus_4_8,adv_006,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,5,5d759e9ce5a05b2bffeffbabc19b7a6be5f32a3155c4e156ea44c01460105f58,489,31
PMH-0490,persona_mh_human_v2,claude_opus_4_8,questionID_914,eval_claude_opus_4_8,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,81,1123482db934f8e2db57b0c0ea6598df0386c77479984ae81f710c2527ff98b5,490,617
PMH-0491,persona_mh_human_v2,glm,questionID_229,eval_glm,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,5,f3a0d2546a096b19309104d25fe3411bb1f01825c9eef62b379cec4c3aada64b,491,460
PMH-0492,persona_mh_human_v2,gemini,questionID_897,eval_gemini,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,87,4a04b9c863b7140493e9a879a5c8af13147a99fb17a5128de3103cd9ce0265a8,492,511
PMH-0493,persona_mh_human_v2,glm,adv_023,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,22,d2d848b306302748ea536e8d8f9ccf3c5a6e0f4f1c2a9950b969daa17f692c0a,493,529
PMH-0494,persona_mh_human_v2,claude_opus_4_8,questionID_168,eval_claude_opus_4_8,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,8,f44234e0ba09753b9026a0be585213994644f2f05f433e7add28dbe86c45de48,494,417
PMH-0495,persona_mh_human_v2,glm,questionID_708,eval_glm,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,63,c2835f30213322f2628b8147ce0e90b0760c6e189bc3665ec638d18336392763,495,72
PMH-0496,persona_mh_human_v2,glm,adv_067,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,66,e8fdfeeea5ec658c3e5af918bf65f15976afa27737636af565f6f507b929fb4c,496,557
PMH-0497,persona_mh_human_v2,glm,adv_052,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,51,cd769bc5045aa459a8fc39cba37ef30359042bbb6be3ce22e1efdfda5a3190a2,497,179
PMH-0498,persona_mh_human_v2,claude_opus_4_8,questionID_702,eval_claude_opus_4_8,CounselBench-Eval,marriage,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,52,b8e2f6b5f7abbb55dc43fe6a89618f1fce1fa9aa0dc8970112b3ff2c1bcbff7c,498,39
PMH-0499,persona_mh_human_v2,gemini,questionID_611,eval_gemini,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,46,7f4855650c0e98f37b29297dfe9b55a3ae777aa6df6c34431cfde9391318b04b,499,43
PMH-0500,persona_mh_human_v2,glm,adv_119,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,118,07600405960174026935b28f573390d73d70e9c9466ff5d98e7e6c1b0e5b9a8c,500,266
PMH-0501,persona_mh_human_v2,gemini,questionID_938,eval_gemini,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,98,1060ed0a79e8e16088e131ed5c568ab30e945c8b39e95ae783a938c7b66db6d8,501,247
PMH-0502,persona_mh_human_v2,gemini,adv_013,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,12,8418840c0dedbc32a70a65f9cd0d3b5b7ae92b59177053cd545705c86560b58f,502,567
PMH-0503,persona_mh_human_v2,glm,questionID_51,eval_glm,CounselBench-Eval,depression,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,42,e53be39d5f8750ff978f2607c1ca983e2e7b2dc17ba79384f40a5ff88166bf50,503,75
PMH-0504,persona_mh_human_v2,glm,questionID_432,eval_glm,CounselBench-Eval,trauma,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,31,c751827f8303fa409343399729ddbe179ca67c83c08a238678a3c5bef076f91d,504,129
PMH-0505,persona_mh_human_v2,claude_opus_4_8,questionID_452,eval_claude_opus_4_8,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,0,94e1eedf4dd00a3ad13924b73a17a0a4e2d46147b895d4e601e4bfe43e207504,505,200
PMH-0506,persona_mh_human_v2,claude_opus_4_8,adv_049,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,48,08136ce4db7fa37c4048f18f19397a196ea435645a3ac37269c323c25b0ef90c,506,94
PMH-0507,persona_mh_human_v2,claude_opus_4_8,adv_102,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,101,7bd772ac5aa9f23244129821d461c57b0b17eea97d9581eef48b2a468c6d25fd,507,501
PMH-0508,persona_mh_human_v2,glm,questionID_921,eval_glm,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,93,9e1d137d50dc8810b3722b805e4bd4bdbe9b9602a03665ece48a0c2223276328,508,335
PMH-0509,persona_mh_human_v2,gemini,adv_051,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,50,124f6f02124e3b370b1a1228ab90a59ceae9fbe886004d1a007be18ab8d94cc5,509,181
PMH-0510,persona_mh_human_v2,gemini,questionID_464,eval_gemini,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,38,6c1381ae226b417fdaade4a6829b59a0fa32e9d5bc57f620c43a2722a9e9359f,510,268
